Timestamp: 1752262582769358
HIP_LEFT: 110.514, -342.228, 2074.55, -0.0377696, 0.510341, -0.0577639, 0.857198
KNEE_LEFT: 302.579, -292.337, 1723.47, 0.649581, -0.308112, 0.410985, -0.560538
ANKLE_LEFT: 289.56, 85.9435, 1796.13, 0.518177, -0.42263, 0.383148, -0.637239
FOOT_LEFT: 352.368, 172.621, 1640.7, 0.819934, -0.0302397, 0.565045, -0.0867102
HIP_RIGHT: -63.8037, -339.125, 2063.71, 0.547084, 0.0755908, 0.833524, -0.0149558
KNEE_RIGHT: -220.904, -294.952, 1695.4, 0.372956, 0.675328, 0.494267, 0.400669
ANKLE_RIGHT: -146.776, 81.4504, 1762.57, 0.404201, 0.588431, 0.631899, 0.301787
FOOT_RIGHT: -214.815, 166.554, 1627.39, 0.0746047, 0.865687, 0.0338301, 0.493838
HEAD: -1.75738, -912.234, 2272.2, 0.504435, -0.438919, 0.527274, -0.524288
NOSE: -2.22218, -953.164, 2115.59, 0.504435, -0.438919, 0.527274, -0.524288
EYE_LEFT: 16.8992, -991.599, 2152.14, 0.727417, 0.0624764, 0.683201, -0.0140387
EAR_LEFT: 71.8319, -987.757, 2267.36, 0.524288, 0.527274, 0.438919, 0.504435
EYE_RIGHT: -34.2694, -980.655, 2146.14, 0.727417, 0.0624764, 0.683201, -0.0140387
EAR_RIGHT: -93.6886, -964.977, 2262.95, 0.504435, -0.438919, 0.527274, -0.524288
Timestamp: 1752262582893030
PELVIS: 18.7251, -340.576, 2069.26, -0.33438, 0.602812, -0.324772, 0.647558
SPINE_NAVEL: 9.69136, -487.381, 2172.8, -0.370317, 0.583566, -0.358204, 0.627699
SPINE_CHEST: 3.27294, -614.346, 2240, -0.468038, 0.522438, -0.453783, 0.549618
NECK: -0.266856, -830.601, 2273.66, 0.510606, -0.484366, 0.494217, -0.510314
CLAVICLE_LEFT: 34.2175, -795.335, 2270.63, 0.686832, -0.721736, -0.0231151, 0.0826113
SHOULDER_LEFT: 176.222, -774.171, 2258.02, 0.615689, -0.532609, -0.382199, 0.43724
ELBOW_LEFT: 266.908, -510.735, 2259.38, 0.225587, -0.655304, 0.0180115, 0.720668
WRIST_LEFT: 257.701, -440.222, 2036.61, 0.473253, 0.599888, 0.521077, -0.380322
HAND_LEFT: 281.723, -418.997, 1944.97, 0.402217, 0.50326, 0.614912, -0.45479
HANDTIP_LEFT: 263.214, -391.427, 1841.21, 0.402217, 0.50326, 0.614912, -0.45479
THUMB_LEFT: 192.929, -367.357, 1965.11, 0.521204, -0.196537, -0.0853929, 0.826092
CLAVICLE_RIGHT: -33.5555, -794.077, 2267.67, 0.717838, 0.687924, -0.106596, 0.0103115
SHOULDER_RIGHT: -163.104, -776.595, 2245.5, 0.491713, 0.701209, -0.377495, -0.352168
ELBOW_RIGHT: -295.664, -527.988, 2280.31, 0.603976, 0.312086, -0.732665, 0.0318824
WRIST_RIGHT: -277.754, -428.817, 2066.03, 0.714768, -0.292995, -0.635025, 0.00183937
HAND_RIGHT: -295.651, -475.962, 1974.46, 0.532728, 0.206728, -0.668107, -0.476548
